tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_indec_id,titular_pais_nacimiento_indec_id
COMUNICACIÓN DE RECUPERO,2018-01-25,2014-12-18,2060,CAPITAL FEDERAL Nº 060,Ciudad Autónoma de Bs.As.,Nacional,2014.0,12.0,SEDAN 4 PUERTAS,17,FIAT,CB,SIENA 1.6 EL,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1974.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2018-01-30,2014-01-07,2062,CAPITAL FEDERAL Nº 062,Ciudad Autónoma de Bs.As.,Importado,2014.0,2.0,SEDAN 4 PUERTAS,136,VOLKSWAGEN,365,VOLKSWAGEN VENTO 2.5,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2013.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2018-01-25,2014-01-31,2062,CAPITAL FEDERAL Nº 062,Ciudad Autónoma de Bs.As.,Protocolo 21,2014.0,5.0,SEDAN 5 PUERTAS,104,PEUGEOT,710,208 ACTIVE 1.5 N,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2013.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2018-01-16,2012-11-27,2062,CAPITAL FEDERAL Nº 062,Ciudad Autónoma de Bs.As.,Nacional,2012.0,17.0,SEDAN 5 PTAS,19,FORD,VX,FOCUS TREND 1.6L NAFTA,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1949.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2018-01-04,2005-10-20,2068,CAPITAL FEDERAL Nº 068,Ciudad Autónoma de Bs.As.,Protocolo 21,2005.0,22.0,SEDAN 3 PTAS,112,RENAULT,518,CLIO AUTHENTIQUE 1.2 16V,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1949.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2018-01-26,1994-01-10,2070,CAPITAL FEDERAL Nº 070,Ciudad Autónoma de Bs.As.,Nacional,1994.0,12.0,SEDAN 4 PUERTAS,17,FIAT,60,DUNA SCR 1.6,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1981.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2018-01-31,2012-11-01,2071,CAPITAL FEDERAL Nº 071,Ciudad Autónoma de Bs.As.,Nacional,2012.0,12.0,SEDAN 4 PUERTAS,17,FIAT,AS,SIENA FIRE 4P 1.4MPI 8V,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1974.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2018-01-17,2011-06-23,2077,CAPITAL FEDERAL Nº 077,Ciudad Autónoma de Bs.As.,Nacional,2011.0,17.0,SEDAN 5 PUERTAS,37,RENAULT,UG,CLIO 5 PTAS PACK PLUS,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1974.0,Argentina,100,2,ARG
COMUNICACIÓN DE RECUPERO,2018-01-29,2015-02-13,2077,CAPITAL FEDERAL Nº 077,Ciudad Autónoma de Bs.As.,Importado,2015.0,5.0,SEDAN 5 PUERTAS,047,FORD,A33,FIESTA 1.6L TITANIUM POWERSHIFT,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1995.0,Argentina,100,2,ARG
COMUNICACIÓN DE RECUPERO,2018-01-12,2008-05-13,2080,CAPITAL FEDERAL Nº 080,Ciudad Autónoma de Bs.As.,Nacional,2008.0,17.0,SEDAN 5 PTAS,34,PEUGEOT,17,206XT 1.9D 5P,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No identificado,1934.0,No identificado,34,2,
COMUNICACIÓN DE RECUPERO,2018-01-08,2003-11-14,2084,CAPITAL FEDERAL Nº 084,Ciudad Autónoma de Bs.As.,Protocolo 21,2003.0,22.0,SEDAN 3 PTAS,044,FIAT,571,PALIO SX 1.3 MPI,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1958.0,Argentina,100,2,ARG
COMUNICACIÓN DE RECUPERO,2018-01-15,2012-08-14,2083,CAPITAL FEDERAL Nº 083,Ciudad Autónoma de Bs.As.,Nacional,2012.0,17.0,SEDAN 5 PTAS,34,PEUGEOT,LG,PARTNER PATAGONICA HDI 1.6 VTC PLUS,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1975.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2018-01-12,2008-04-14,2091,CAPITAL FEDERAL Nº 091,Ciudad Autónoma de Bs.As.,Nacional,2008.0,17.0,SEDAN 5 PUERTAS,19,FORD,RM,FOCUS AMBIENTE 5P 1.6L N,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1975.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2018-01-02,2015-03-27,2093,CAPITAL FEDERAL Nº 093,Ciudad Autónoma de Bs.As.,Protocolo 21,2015.0,30.0,FURGONETA,044,FIAT,810,NUEVO FIORINO 1.4 8V,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1993.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2018-01-22,2000-12-05,2093,CAPITAL FEDERAL Nº 093,Ciudad Autónoma de Bs.As.,Nacional,2000.0,18.0,SEDAN 3 PTAS,17,FIAT,20,PALIO EL 3P,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1993.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2018-01-08,2015-08-05,2093,CAPITAL FEDERAL Nº 093,Ciudad Autónoma de Bs.As.,Protocolo 21,2015.0,5.0,SEDAN 5 PUERTAS,136,VOLKSWAGEN,413,GOL TREND 1.6,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1993.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2018-01-04,2008-10-15,2096,CAPITAL FEDERAL Nº 096,Ciudad Autónoma de Bs.As.,Nacional,2008.0,17.0,SEDAN 5 PTAS,34,PEUGEOT,HU,206 XT 1.9D 5P,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1994.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2018-01-18,2014-02-04,2097,CAPITAL FEDERAL Nº 097,Ciudad Autónoma de Bs.As.,Nacional,2014.0,20.0,PICK-UP,53,VOLKSWAGEN,UV,AMAROK 2.0L TDI 180 CV 4X4 521,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1949.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2018-01-22,2015-05-14,2097,CAPITAL FEDERAL Nº 097,Ciudad Autónoma de Bs.As.,Nacional,2015.0,17.0,SEDAN 5 PUERTAS,19,FORD,XH,FOCUS 5P 1.6L N MT S,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1949.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2018-01-24,2016-10-03,2097,CAPITAL FEDERAL Nº 097,Ciudad Autónoma de Bs.As.,Protocolo 21,2016.0,5.0,SEDAN 5 PUERTAS,027,CITROEN,392,C3 90 START,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1949.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2018-01-04,2013-11-15,2099,CAPITAL FEDERAL Nº 099,Ciudad Autónoma de Bs.As.,Importado,2013.0,2.0,SEDAN 4 PUERTAS,024,CHEVROLET,532,CRUZE 1.8 LTZ,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No identificado,1985.0,Argentina,100,2,ARG
COMUNICACIÓN DE RECUPERO,2018-01-10,2014-05-30,4005,CORDOBA Nº 01,Córdoba,Nacional,2014.0,22.0,FURGON,34,PEUGEOT,MN,PARTNER PRESENCE AA 1.4,1.0,Privado,Jurídica,ROSARIO,CORDOBA,No aplica,1909.0,No aplica,100,14,
COMUNICACIÓN DE RECUPERO,2018-01-08,2016-03-29,4045,CORDOBA Nº 12,Córdoba,Protocolo 21,2016.0,5.0,SEDAN 5 PUERTAS,104,PEUGEOT,710,208 ACTIVE 1.5 N,1.0,Privado,Física,CORDOBA,CORDOBA,Masculino,1995.0,Argentina,100,14,ARG
COMUNICACIÓN DE RECUPERO,2018-01-05,2013-07-02,4056,CORDOBA Nº 15,Córdoba,Protocolo 21,2013.0,5.0,SEDAN 5 PUERTAS,027,CITROEN,281,NUEVO C3 1.5I 90 TENDANCE,1.0,Privado,Física,CORDOBA,CORDOBA,Femenino,1950.0,Argentina,100,14,ARG
COMUNICACIÓN DE RECUPERO,2018-01-12,1995-02-10,4061,CORDOBA Nº 18,Córdoba,Importado,1995.0,5.0,SEDAN 5 PTAS,044,FIAT,087,TIPO 1.6 SX,1.0,Privado,Física,CORDOBA,CORDOBA,Masculino,1982.0,Argentina,100,14,ARG
COMUNICACIÓN DE RECUPERO,2018-01-25,2011-11-10,7013,TRELEW Nº 3,Chubut,Nacional,2011.0,22.0,FURGON,37,RENAULT,VW,KANGOO CONFORT 1.6 CD AA DA SVT1PL(600KG,1.0,Privado,Física,TRELEW,CHUBUT,Masculino,1957.0,Argentina,100,26,ARG
COMUNICACIÓN DE RECUPERO,2018-01-02,1999-09-30,13018,MENDOZA Nº 11,Mendoza,Nacional,1999.0,20.0,PICK-UP,19,FORD,KK,RANGER XLT C/C 4X2 D,1.0,Privado,Jurídica,CIUDAD,MENDOZA,No aplica,1966.0,No aplica,100,50,
COMUNICACIÓN DE RECUPERO,2018-01-05,2014-02-19,13032,MAIPU Nº 2,Mendoza,Nacional,2014.0,12.0,SEDAN 4 PUERTAS,17,FIAT,AS,SIENA FIRE 4P 1.4MPI 8V HP BZ,1.0,Privado,Física,,MENDOZA,Masculino,1984.0,Argentina,100,50,ARG
COMUNICACIÓN DE RECUPERO,2018-01-31,2012-08-03,15001,NEUQUEN Nº 1,Neuquén,Protocolo 21,2012.0,81.0,PICK-UP CABINA Y MED,136,VOLKSWAGEN,307,SAVEIRO 1.6,1.0,Privado,Jurídica,NEUQUEN,NEUQUEN,No aplica,2001.0,No aplica,100,58,
COMUNICACIÓN DE RECUPERO,2018-01-04,2006-10-11,21045,ROSARIO Nº 10,Santa Fe,Importado,2006.0,2.0,SEDAN 4 PTAS,136,VOLKSWAGEN,365,VOLKSWAGEN VENTO 2.5,1.0,Privado,Jurídica,ROSARIO,SANTA FE,No aplica,1959.0,No aplica,100,82,
COMUNICACIÓN DE RECUPERO,2018-02-26,1994-09-14,17010,SALTA Nº 6,Salta,Nacional,1994.0,,CHASIS C/CABINA P/CAMION,29,MERCEDES BENZ,50,L 1215/48,1.0,Privado,Jurídica,JOSE C.PAZ,SALTA,No aplica,2006.0,No aplica,100,66,
COMUNICACIÓN DE RECUPERO,2018-02-22,2017-01-26,1004,AVELLANEDA Nº 1,Buenos Aires,Importado,2017.0,5.0,SEDAN 5 PUERTAS,136,VOLKSWAGEN,545,GOLF 1.6L,1.0,Privado,Física,WILDE,BUENOS AIRES,Masculino,1974.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-02-07,2015-07-15,1005,AVELLANEDA Nº 2,Buenos Aires,Protocolo 21,2015.0,4.0,RURAL 5 PUERTAS,027,CITROEN,355,C3 AIRCROSS 1.6 VTI 115 TEN.AM15,1.0,Privado,Física,WILDE,BUENOS AIRES,Masculino,1950.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-02-01,2011-01-07,1043,LA PLATA Nº 01,Buenos Aires,Protocolo 21,2011.0,5.0,SEDAN 5 PTAS,136,VOLKSWAGEN,413,GOL TREND 1.6,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-02,2014-01-24,1043,LA PLATA Nº 01,Buenos Aires,Nacional,2014.0,17.0,SEDAN 5 PUERTAS,07,CITROEN,BW,BERLINGO MULTISPACE 1.6I SX AM54,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-07,2015-03-17,1043,LA PLATA Nº 01,Buenos Aires,Nacional,2015.0,17.0,SEDAN 5 PUERTAS,53,VOLKSWAGEN,XJ,SURAN 1.6 5D 156,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-15,2016-06-30,1043,LA PLATA Nº 01,Buenos Aires,Protocolo 21,2016.0,5.0,SEDAN 5 PUERTAS,024,CHEVROLET,617,ONIX 1.4 N LTZ,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-01,2001-11-14,1043,LA PLATA Nº 01,Buenos Aires,Importado,2001.0,13.0,FURGON,044,FIAT,517,DUCATO MAXI 2.8D,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-01,2005-12-09,1043,LA PLATA Nº 01,Buenos Aires,Importado,2005.0,2.0,SEDAN 4 PTAS,136,VOLKSWAGEN,285,BORA 2.0,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-01,2007-04-03,1043,LA PLATA Nº 01,Buenos Aires,Protocolo 21,2007.0,2.0,SEDAN 4 PTAS,055,HONDA,B30,CIVIC LXS,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-02,2002-08-09,1043,LA PLATA Nº 01,Buenos Aires,Protocolo 21,2002.0,11.0,PICK UP,024,CHEVROLET,322,S10 2.8 DLX 4X4 TI (CAB.DOBLE),1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-07,2008-10-16,1043,LA PLATA Nº 01,Buenos Aires,Nacional,2008.0,17.0,SEDAN 5 PTAS,34,PEUGEOT,JT,207 COMPACT XT 1.9D 5P,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-01,2010-04-09,1043,LA PLATA Nº 01,Buenos Aires,Protocolo 21,2010.0,5.0,SEDAN 5 PTAS,044,FIAT,645,PALIO ELX 1.4 8V,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-01,2013-04-19,1043,LA PLATA Nº 01,Buenos Aires,Nacional,2013.0,17.0,SEDAN 5 PUERTAS,53,VOLKSWAGEN,TH,SURAN 1.6L 5D 870,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-05,2007-09-14,1043,LA PLATA Nº 01,Buenos Aires,Importado,2007.0,2.0,SEDAN 4 PUERTAS,136,VOLKSWAGEN,365,VOLKSWAGEN VENTO 2.5,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-15,1997-03-19,1043,LA PLATA Nº 01,Buenos Aires,Importado,1997.0,15.0,TRANSP. DE PASAJEROS,125,SSANGYONG,005,MUSSO 601,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-19,2013-11-06,1043,LA PLATA Nº 01,Buenos Aires,Protocolo 21,2013.0,4.0,RURAL 5 PUERTAS,112,RENAULT,967,DUSTER LOS PUMAS 2.0 4X2 NAV,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-20,2009-05-19,1043,LA PLATA Nº 01,Buenos Aires,Protocolo 21,2009.0,5.0,SEDAN 5 PTAS,136,VOLKSWAGEN,413,GOL TREND 1.6,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-22,2013-09-18,1043,LA PLATA Nº 01,Buenos Aires,Protocolo 21,2013.0,5.0,SEDAN 5 PUERTAS,104,PEUGEOT,712,208 FELINE 1.6 N,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-22,2010-04-08,1043,LA PLATA Nº 01,Buenos Aires,Protocolo 21,2010.0,5.0,SEDAN 5 PTAS,136,VOLKSWAGEN,413,GOL TREND 1.6,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-28,2008-04-07,1043,LA PLATA Nº 01,Buenos Aires,Protocolo 21,2008.0,4.0,RURAL 5 PTAS,130,TOYOTA,687,COROLLA FIELDER XEI,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-19,2011-03-18,1043,LA PLATA Nº 01,Buenos Aires,Nacional,2011.0,17.0,SEDAN 5 PUERTAS,53,VOLKSWAGEN,NG,SURAN 1.6L 5D I-MOTION 11B,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-23,2013-03-06,1043,LA PLATA Nº 01,Buenos Aires,Nacional,2013.0,17.0,SEDAN 5 PUERTAS,37,RENAULT,YD,CLIO MIO 5P EXPRESSION PACK I,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-20,2010-08-30,1043,LA PLATA Nº 01,Buenos Aires,Protocolo 21,2010.0,2.0,SEDAN 4 PTAS,047,FORD,764,FIESTA MAX 1.6L AMBIENTE MP3,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-22,2011-11-29,1043,LA PLATA Nº 01,Buenos Aires,Protocolo 21,2011.0,5.0,SEDAN 5 PTAS,136,VOLKSWAGEN,348,FOX 1.6,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-22,2013-03-27,1043,LA PLATA Nº 01,Buenos Aires,Nacional,2013.0,17.0,SEDAN 5 PUERTAS,37,RENAULT,YD,CLIO MIO 5P EXPRESSION PACK I,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-23,2010-07-02,1043,LA PLATA Nº 01,Buenos Aires,Nacional,2010.0,17.0,SEDAN 5 PTAS,34,PEUGEOT,JK,207 COMPACT XS 1.4 5P,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-28,2016-01-21,1043,LA PLATA Nº 01,Buenos Aires,Nacional,2016.0,17.0,SEDAN 5 PUERTAS,08,CHEVROLET,DT,AGILE LS 5P 1.4N,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-28,2001-10-15,1043,LA PLATA Nº 01,Buenos Aires,Importado,2001.0,2.0,SEDAN 4 PTAS,092,MERCEDES BENZ,585,C220 CDI,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-01,2011-10-17,1043,LA PLATA Nº 01,Buenos Aires,Importado,2011.0,4.0,RURAL 5 PTAS,130,TOYOTA,729,RAV4 4X2 A/T,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-02,2015-09-30,1043,LA PLATA Nº 01,Buenos Aires,Protocolo 21,2015.0,5.0,SEDAN 5 PUERTAS,136,VOLKSWAGEN,413,GOL TREND 1.6,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-05,2000-03-15,1043,LA PLATA Nº 01,Buenos Aires,Importado,2000.0,5.0,SEDAN 5 PTAS,004,ALFA ROMEO,196,146 1.9 JTD,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-19,2014-01-17,1043,LA PLATA Nº 01,Buenos Aires,Importado,2014.0,4.0,RURAL 5 PUERTAS,024,CHEVROLET,630,CHEVROLET TRACKER FWD LTZ,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-19,2001-02-19,1043,LA PLATA Nº 01,Buenos Aires,Importado,2001.0,5.0,SEDAN 5 PTAS,104,PEUGEOT,370,206 XR 1.6,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-19,1997-01-17,1043,LA PLATA Nº 01,Buenos Aires,Importado,1997.0,5.0,SEDAN 5 PTAS,004,ALFA ROMEO,090,146 TI 16V,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-23,2013-07-30,1043,LA PLATA Nº 01,Buenos Aires,Protocolo 21,2013.0,4.0,RURAL 5 PUERTAS,047,FORD,998,ECOSPORT SE 1.6L MT N,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-23,2017-01-23,1043,LA PLATA Nº 01,Buenos Aires,Protocolo 21,2017.0,5.0,SEDAN 5 PUERTAS,047,FORD,A41,FIESTA 1.6L S,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-23,2005-04-21,1043,LA PLATA Nº 01,Buenos Aires,Nacional,2005.0,20.0,PICK-UP,19,FORD,SB,RANGER DC 4X2 XL PLUS 2.8L D,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-26,2011-11-08,1043,LA PLATA Nº 01,Buenos Aires,Nacional,2011.0,20.0,PICK-UP,53,VOLKSWAGEN,RH,AMAROK 2.0L TDI 4X2 2P2,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-01,1999-11-22,1043,LA PLATA Nº 01,Buenos Aires,Protocolo 21,1998.0,17.0,CHASIS C/CABINA,092,MERCEDES BENZ,109,LK 2325,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2018-02-09,2014-09-02,1047,LANUS Nº 1,Buenos Aires,Protocolo 21,2014.0,4.0,RURAL 5 PUERTAS,112,RENAULT,929,DUSTER CONFORT 1.6 4X2 ABS,1.0,Privado,Física,VALENTIN ALSINA,BUENOS AIRES,Femenino,1991.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-02-05,2013-07-03,1077,QUILMES Nº 1,Buenos Aires,Protocolo 21,2013.0,5.0,SEDAN 5 PUERTAS,027,CITROEN,281,NUEVO C3 1.5I 90 TENDANCE,1.0,Privado,Física,BERNAL,BUENOS AIRES,Masculino,1964.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-02-09,1988-01-22,1090,SAN MIGUEL Nº 1,Buenos Aires,Nacional,1988.0,12.0,SEDAN 4 PTAS,19,FORD,30,FALCON GL,1.0,Privado,Física,SAN MIGUEL,BUENOS AIRES,No identificado,1962.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-02-21,2010-07-19,1100,TRES DE FEBRERO Nº 1,Buenos Aires,Importado,2010.0,5.0,SEDAN 5 PUERTAS,058,HYUNDAI,288,I 10 1.2,1.0,Privado,Física,CASEROS,BUENOS AIRES,Femenino,1973.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-02-22,2009-10-27,1104,BERAZATEGUI Nº 1,Buenos Aires,Nacional,2009.0,17.0,SEDAN 5 PTAS,53,VOLKSWAGEN,LW,SURAN 90A,1.0,Privado,Física,BERAZATEGUI,BUENOS AIRES,Masculino,1967.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-02-28,2014-06-26,1104,BERAZATEGUI Nº 1,Buenos Aires,Nacional,2014.0,20.0,PICK-UP,68,TOYOTA,81,HILUX 4X4 C/D SRV 3.0 TDI CUERO,1.0,Privado,Física,BERAZATEGUI,BUENOS AIRES,Masculino,1970.0,Argentina,50,6,ARG
COMUNICACIÓN DE RECUPERO,2018-02-08,2012-05-03,1111,SAN ISIDRO Nº 02,Buenos Aires,Importado,2012.0,5.0,SEDAN 5 PTAS,011,AUDI,182,A3 SPORTBACK 1.4 T FSI,1.0,Privado,Física,BECCAR,BUENOS AIRES,Femenino,1967.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-02-22,2013-11-28,1119,MORON Nº 03,Buenos Aires,Protocolo 21,2013.0,5.0,SEDAN 5 PUERTAS,104,PEUGEOT,712,208 FELINE 1.6 N,1.0,Privado,Física,HAEDO,BUENOS AIRES,No identificado,1959.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2018-02-26,2014-08-14,1121,MAR DEL PLATA Nº 03,Buenos Aires,Protocolo 21,2014.0,82.0,PICK-UP CABINA DOBLE,044,FIAT,714,STRADA ADVENTURE 1.6,1.0,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1959.0,Argentina,100,6,ARG
